count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
32,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ceiam/438897?src=19,Java Big Data Developer- Java,,,,,,,
33,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX161252/4441?src=19,Hadoop Developer,AKVARR,Basking Ridge,,,,,
34,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/aces/00018840731?src=19,Sr.Hadoop Developer,Cognizant Technology Solutions,Houston,,,,,
35,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90721217/498263?src=19,Director of Data Architecture,Rezeo,Scottsdale,,,,,
36,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/907374372/TS10094?src=19,Hadoop Developer/Hadoop Architect/BigData Hadoop Developer,Genesis NGN Inc.,jersey City,,,,,
37,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10427792/699779?src=19,Virtualization Engineer 92 I,INADEV,woodlawn,,,,,
38,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10492968/ITEKJP00011084?src=19,Software Engineer: Cloud - III -,Collaborative Vision,Hillsboro,,,,,
39,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10432313/49756?src=19,Senior Software Engineer/Architect - Bloomberg Vault Policy Engine,Bloomberg L.P.,New York,,,,,
40,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10432313/54835?src=19,Systems Infrastructure C/C++ Developer (Autocomplete),Bloomberg L.P.,New York,,,,,
41,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10200946b/726046?src=19,Cloudera Admin  !! Wilmington,,,,,,,
42,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10117401/4730939?src=19,Senior/Principal Consultant,Akana,,,,,,
43,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/AW2-130609526?src=19,Data Scientist- Machine Learning,,,,,,,
44,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/svam/063540?src=19,Platform Application Lead Engineer (Fulltime/Permanent position - NOT A CONTRACT),Svam International,,,,,,
45,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10472086/#5345?src=19,Sr Java engineer (Local Only),Adroit Resources,Palo Alto,,,,,
46,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10167987/ravi--QA?src=19,\Automation,Test,"Engineers\""",(MUST,BE,"LOCAL)""",Saxon Global Inc.,Boston
47,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/matrixga/116493?src=19,Sr Application Architect (Data Analytics),Matrix Resources,Alpharetta,,,,,
48,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/eveva001/IDXL-BDE-101402?src=19,Lead Cloud/Big Data Engineer,Idexcel Inc.,Foster City,,,,,
49,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10216105/154729?src=19,Big Data Analytics Engineer,DRISHTICON,San Francisco,,,,,
50,2025,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Hadoop+Platform&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00320-9500184610?src=19,Systems Support Engineer - Linux,Robert Half Technology,Santa Monica,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/80118311/SBOB921?src=19,Genesys Consultant,Silverbull Software,Toronto,,,,,
2,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/uhgbot/677123?src=19,SharePoint Server Administator - Multiple Locations,UnitedHealth Group,Eden Prairie,,,,,
3,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10226217/29312-en_US?src=19,Senior Software Developer,CenturyLink,Bellevue,,,,,
4,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/510279?src=19,Systems Engineer,Randstad Technologies,PA,10/18/16,,,,
5,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10122789/27242?src=19,Financial Crimes Business Systems Analyst Job,First Citizens Bank,Raleigh,,,,,
6,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RN2-131454440?src=19,Full Stack Developer - .Net MVC,CyberCoders,West Caldwell,,,,,
7,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10117623/1847?src=19,Senior Software Engineer- API,comScore,Portland,,,,,
8,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271304/658131?src=19,Cassandra Architect,Net2Source Inc.,Jersey City,,,,,
9,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/512918?src=19,Sr Linux Administrator,Randstad Technologies,Cleveland,,,,,
10,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10443786/727608?src=19,Senior Data Engineer,FusionForte,Mountain View,,,,,
11,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/napil006/db2Sybase?src=19,DB2 UDB DBA,Request Technology,,,,,,
12,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90827581/593983?src=19,Java/J2SE - SPRING - Restful,2 Bridge Partners,New York,,,,,
13,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/veredus/1066121-209?src=19,Sr. .Net Developer,Veredus,Irving,,,,,
14,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazonkc/440840?src=19,Senior Cloud Technical Account Manager,Amazon,San Francisco,,,,,
15,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10282764/715788?src=19,Database Application Developer,Team Technology,,,,,,
16,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX1b86dc/4646640?src=19,Sr. Manager of Software Engineering,LQ digital,Emeryville,,,,,
17,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00610-0008854779?src=19,Database Administrator,Robert Half Technology,Berthoud,,,,,
18,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119098/CF_QA?src=19,Software Test Engineer,Amerit Consulting,San Diego,,,,,
19,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116730/587421?src=19,Java Developer,Alfa Services USA Inc,Orangeburg,,,,,
20,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/514335?src=19,Data Analyst - Business Operations,Randstad Technologies,Long Beach,,,,,
21,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/mitchmar1/MITCA000J804?src=19,Application Developer,Mitchell Martin,New York,,,,,
22,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxjudgpa/493346?src=19,Vulnerability Management Analyst - Cyber Security,The Judge Group,Pittsburgh,,,,,
23,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10333482/703223?src=19,Analytics Analyst,Lawrence Harvey,Pittsburgh,,,,,
24,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/00900-0008850070?src=19,Systems Administrator,Robert Half Technology,Atlanta,,,,,
25,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16024447?src=19,Windows Systems Administrator 3,NORTHROP GRUMMAN,Rolling Meadows,,,,,
26,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10432313/50146?src=19,Windows Systems Programmer,Bloomberg L.P.,New York,,,,,
27,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/CW1-13240651?src=19,C# .NET Developer - SQL,,,,,,,
28,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10106023/77483?src=19,System Administrator (Relocation Provided),Vision Technology Services,,,,,,
29,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/450087?src=19,Systems Development Engineer - AWS Relational Database Services,Amazon,Palo Alto,,,,,
30,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571617?src=19,Java Developer,Kforce Inc.,Irving,,,,,
31,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10430981/701379?src=19,Web Application Developer,Zachary Piper,cary,,,,,
32,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxbcsi/Job28129?src=19,Application Developer .Net,Calance US,Torrance,,,,,
33,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10205797/7998634?src=19,Quantitative Analyst,Addastaff,San Francisco,,,,,
34,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/511250?src=19,Lead .Net Developer,Randstad Technologies,Lenexa,,,,,
35,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/412842?src=19,Systems Development - AWS Messaging Services,Amazon,Herndon,,,,,
36,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1564335?src=19,Data Reporting Programmer / Analyst,Kforce Inc.,New London,,,,,
37,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxvolt/J3H7NL6RM7ZL45BC9T1?src=19,Network Engineer,Volt,Ashburn,,,,,
38,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/amazon20/439219?src=19,Sr. Big Data Consultant,Amazon,San Francisco,,,,,
39,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10113579/731504?src=19,Technical Business Analyst,Matlen Silver Group,Charlotte,,,,,
40,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90692381/161008?src=19,Sr. .Net Developer,Veloc Inc.,Dallas,,,,,
41,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10121436/23633?src=19,Principal Software Architect,Nuance Communications,,,,,,
42,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116288/100416-A?src=19,Sr. Data Engineer,Prokarma,,,,,,
43,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16015680?src=19,Cyber Software Engineer 1,NORTHROP GRUMMAN,Annapolis Junction,,,,,
44,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/512721?src=19,Sr. Dev Ops Platform Engineers,Randstad Technologies,NJ,10/18/16,,,,
45,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX174582/732445?src=19,C# Developer,Cloudquest Technologies LLC,Addison,,,,,
46,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90918768/731891?src=19,Healthcare Insurance - Data Analyst,Nityo AR,Watertown,,,,,
47,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/touchw/475163?src=19,Enterprise Data Architect,Touch World Inc.,Lansing,,,,,
48,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16011797?src=19,Linux Systems Engineer 3 - HP Openview,NORTHROP GRUMMAN,Arlington,,,,,
49,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/01030-9500199905?src=19,IMMEDIATE Lead Java Developer,Robert Half Technology,Orlando,,,,,
50,14726,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=SQL+Database&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10310739/668211?src=19,Business Analyst (P&C Insurance),Vertex Solutions Inc.,Danbury,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115336/723791?src=19,Mobile Application Developer,Powersolv,Rockville,,,,,
2,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115700c/513659?src=19,OpenCV/C++ Computer Vision Engineer,Randstad Technologies,NJ,10/18/16,,,,
3,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/RE1-1288407102?src=19,Optical Engineer,CyberCoders,Ithaca,,,,,
4,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10120503/82647BR?src=19,Principal Software Engineer (Web/Database Development),ManTech Advanced Systems International,McLean,,,,,
5,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxcnetut/16-03328?src=19,Software Engineer (Active Clearance),ConsultNet,,,,,,
6,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10504871/198370?src=19,Software Developer,ConsultAdd,Jersey City,,,,,
7,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10286858/2344?src=19,Release Engineer,kCura Corporation,Chicago,,,,,
8,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10116288/738965?src=19,Android Developer,Prokarma,,,,,,
9,746,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Coding&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/iconma/ENG23473?src=19,Production/Application Support Engineer,ICONMA,O Fallon,,,,,
